2025-07-18 07:23:43,651 | FPS: 900.5 | Frame Time: 1.111ms | Memory: 56.1MB
2025-07-18 07:23:44,651 | FPS: 891.3 | Frame Time: 1.122ms | Memory: 56.1MB
2025-07-18 07:23:45,652 | FPS: 903.0 | Frame Time: 1.107ms | Memory: 56.1MB
2025-07-18 07:23:46,653 | FPS: 897.6 | Frame Time: 1.114ms | Memory: 56.1MB
2025-07-18 07:23:47,654 | FPS: 811.3 | Frame Time: 1.233ms | Memory: 56.1MB
2025-07-18 07:23:48,654 | FPS: 867.7 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:23:49,654 | FPS: 901.6 | Frame Time: 1.109ms | Memory: 56.1MB
2025-07-18 07:23:50,655 | FPS: 857.0 | Frame Time: 1.167ms | Memory: 56.1MB
2025-07-18 07:23:51,655 | FPS: 849.4 | Frame Time: 1.177ms | Memory: 56.1MB
2025-07-18 07:23:52,656 | FPS: 867.3 | Frame Time: 1.153ms | Memory: 56.1MB
2025-07-18 07:23:53,657 | FPS: 848.4 | Frame Time: 1.179ms | Memory: 56.1MB
2025-07-18 07:23:54,657 | FPS: 829.1 | Frame Time: 1.206ms | Memory: 56.1MB
2025-07-18 07:23:55,659 | FPS: 789.6 | Frame Time: 1.266ms | Memory: 56.1MB
2025-07-18 07:23:56,660 | FPS: 847.5 | Frame Time: 1.180ms | Memory: 56.1MB
2025-07-18 07:23:57,661 | FPS: 857.2 | Frame Time: 1.167ms | Memory: 56.1MB
2025-07-18 07:23:58,662 | FPS: 863.0 | Frame Time: 1.159ms | Memory: 56.1MB
2025-07-18 07:23:59,662 | FPS: 899.3 | Frame Time: 1.112ms | Memory: 56.1MB
2025-07-18 07:24:00,663 | FPS: 825.7 | Frame Time: 1.211ms | Memory: 56.1MB
2025-07-18 07:24:01,664 | FPS: 862.0 | Frame Time: 1.160ms | Memory: 56.1MB
2025-07-18 07:24:02,664 | FPS: 866.8 | Frame Time: 1.154ms | Memory: 56.1MB
2025-07-18 07:24:03,664 | FPS: 868.2 | Frame Time: 1.152ms | Memory: 56.1MB
2025-07-18 07:24:04,664 | FPS: 868.2 | Frame Time: 1.152ms | Memory: 56.1MB
2025-07-18 07:24:05,665 | FPS: 910.6 | Frame Time: 1.098ms | Memory: 56.1MB
2025-07-18 07:24:06,665 | FPS: 868.0 | Frame Time: 1.152ms | Memory: 56.1MB
2025-07-18 07:24:07,666 | FPS: 863.6 | Frame Time: 1.158ms | Memory: 56.1MB
2025-07-18 07:24:08,666 | FPS: 903.8 | Frame Time: 1.107ms | Memory: 56.1MB
2025-07-18 07:24:09,666 | FPS: 857.4 | Frame Time: 1.166ms | Memory: 56.1MB
2025-07-18 07:24:10,666 | FPS: 865.0 | Frame Time: 1.156ms | Memory: 56.1MB
2025-07-18 07:24:11,667 | FPS: 683.8 | Frame Time: 1.462ms | Memory: 56.1MB
2025-07-18 07:24:12,668 | FPS: 901.6 | Frame Time: 1.109ms | Memory: 56.1MB
2025-07-18 07:24:13,668 | FPS: 793.0 | Frame Time: 1.261ms | Memory: 56.1MB
2025-07-18 07:24:14,668 | FPS: 901.6 | Frame Time: 1.109ms | Memory: 56.1MB
2025-07-18 07:24:15,669 | FPS: 831.2 | Frame Time: 1.203ms | Memory: 56.1MB
2025-07-18 07:24:16,669 | FPS: 904.9 | Frame Time: 1.105ms | Memory: 56.1MB
2025-07-18 07:24:17,670 | FPS: 799.4 | Frame Time: 1.251ms | Memory: 56.1MB
2025-07-18 07:24:18,670 | FPS: 858.8 | Frame Time: 1.164ms | Memory: 56.1MB
2025-07-18 07:24:19,670 | FPS: 843.2 | Frame Time: 1.186ms | Memory: 56.1MB
2025-07-18 07:24:20,671 | FPS: 871.6 | Frame Time: 1.147ms | Memory: 56.1MB
2025-07-18 07:24:21,671 | FPS: 824.7 | Frame Time: 1.213ms | Memory: 56.1MB
2025-07-18 07:24:22,672 | FPS: 877.1 | Frame Time: 1.140ms | Memory: 56.1MB
2025-07-18 07:24:23,672 | FPS: 870.0 | Frame Time: 1.149ms | Memory: 56.1MB
2025-07-18 07:24:24,673 | FPS: 907.5 | Frame Time: 1.102ms | Memory: 56.1MB
2025-07-18 07:24:25,673 | FPS: 898.7 | Frame Time: 1.113ms | Memory: 56.1MB
2025-07-18 07:24:26,674 | FPS: 832.7 | Frame Time: 1.201ms | Memory: 56.1MB
